Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,EMA_20,EMA_50
2024-08-07,56040.6328125,57726.8828125,54620.5078125,55027.4609375,41637562185,32.076412783436666,-1828.490985675162,-382.75334703992155,73300.5200095995,54592.97256852551,63946.7462890625,61574.583205854426,62840.262857283116
2024-08-08,55030.02734375,62673.765625,54766.7265625,61710.13671875,45298472567,49.30135208392337,-1572.1835666458283,-620.6393909611029,73006.70739465978,54386.783230340225,63696.7453125,61587.49306422543,62795.944185183784
2024-08-09,61728.20703125,61751.86328125,59587.859375,60880.11328125,33425553115,47.68389251210135,-1419.6689847379967,-780.4453097164817,72623.75758027789,54141.37952909711,63382.5685546875,61520.12356108491,62720.81356150011
2024-08-10,60881.23046875,61464.51171875,60287.56640625,60945.8125,15745822278,47.829791309201426,-1278.757975938548,-880.107842960895,72039.26209205778,54005.00392356722,63022.1330078125,61465.42726955301,62651.2056767354
2024-08-11,60944.890625,61778.66015625,58348.82421875,58719.484375,22759754812,43.41168112154111,-1331.3836972388235,-970.3630138164808,71522.84111280608,53634.848340318924,62578.8447265625,61203.908898643196,62497.020527647735
2024-08-12,58719.39453125,60680.33203125,57688.8984375,59354.515625,37078637820,44.973045064262976,-1306.7844481465727,-1037.6473006824992,71159.05800654969,53341.31582157531,62250.1869140625,61027.776205915274,62373.785041269395
2024-08-13,59356.20703125,61572.3984375,58506.25390625,60609.56640625,30327698167,48.02529617921019,-1172.501390688005,-1064.6181186836004,70823.64083050036,53200.47635699964,62012.05859375,60987.94670118525,62304.59999675883
2024-08-14,60611.05078125,61687.7578125,58472.875,58737.26953125,29961696180,44.09577314008183,-1203.289043497527,-1092.3523036463857,70400.5125674013,52919.60891697371,61660.0607421875,60773.59649452475,62164.704684385935
2024-08-15,58733.26171875,59838.6484375,56161.59375,57560.09765625,35682112440,41.78105034029524,-1307.603176969409,-1135.4024783109905,69543.49788151844,52741.42711848156,61142.4625,60467.54898611763,61984.13185975315
2024-08-16,57560.2734375,59847.359375,57110.01953125,58894.10546875,29350938673,45.28616601636443,-1268.012736077355,-1161.9245298642636,68534.59354595632,52858.40840716868,60696.5009765625,60317.69722255881,61862.95435422361
2024-08-17,58893.53125,59694.66796875,58814.83203125,59478.97265625,13589684021,46.798492288618256,-1175.8882248533555,-1164.717268862082,67250.97961731786,53264.33288268214,60257.65625,60237.818692434164,61769.46487587171
2024-08-18,59468.1328125,60262.71875,58445.40234375,58483.96484375,17740625837,44.542800373922866,-1169.6843082265405,-1165.7106767349737,66147.32275462423,53534.39482350077,59840.8587890625,60070.78499255948,61640.62173735713
2024-08-19,58480.7109375,59612.66015625,57864.7109375,59493.453125,25911207712,47.317243860826856,-1070.9649743795817,-1146.7615362638953,65055.90203811938,53955.05929000563,59505.4806640625,60015.80100517286,61556.419046676456
2024-08-20,59493.453125,61396.328125,58610.8828125,59012.79296875,31613400008,46.133770668840214,-1019.7592982245042,-1121.361088656017,64227.35899350265,54222.956631497356,59225.1578125,59920.27643027545,61456.66900440483
2024-08-21,59014.98828125,61834.3515625,58823.4453125,61175.19140625,32731154072,51.95565461856718,-795.5206817414655,-1056.1930072731068,63225.73056143368,54806.35420419132,59016.0423828125,60039.79214227303,61445.630667222285
2024-08-22,61168.31640625,61408.109375,59815.25390625,60381.9140625,27625734377,49.82803143665829,-674.0507767990202,-979.7645611782896,63074.2937967064,54854.4757345436,58964.384765625,60072.37518229464,61403.916290566514
2024-08-23,60380.953125,64947.0625,60372.05078125,64094.35546875,42530509233,58.41136187071625,-275.0513855130703,-838.8219260452457,63792.271290678385,54477.92441244662,59135.0978515625,60455.42092386182,61509.42370931881
2024-08-24,64103.87109375,64513.7890625,63619.91796875,64178.9921875,21430585163,58.58531527947691,47.44111098461144,-661.5693186392743,64580.201182311415,54296.19608331358,59438.1986328125,60810.04675849403,61614.112669247486
2024-08-25,64176.3671875,64996.421875,63833.51953125,64333.54296875,18827683555,58.923187163666846,311.89437015248404,-466.8765808809227,64865.87945403028,55044.72640534473,59955.3029296875,61145.61782613746,61720.75699471818
2024-08-26,64342.2265625,64489.70703125,62849.55859375,62880.66015625,27682040631,54.42784361802819,399.6332591569226,-293.57461287335366,65007.75090106042,55587.48933331458,60297.6201171875,61310.85995281484,61766.24339320962
2024-08-27,62879.70703125,63210.796875,58116.75,59504.1328125,39103882198,45.70151400298528,194.4677201671584,-195.96614626525127,64553.77945423477,56489.127967640234,60521.4537109375,61138.79070135629,61677.53317435826
2024-08-28,59507.92578125,60236.44921875,57890.67578125,59027.625,40289564698,44.61441248781521,-6.5026868210261455,-158.07345437640626,64431.61207681389,56343.04417318611,60387.328125,60937.72730122712,61573.615206736366
2024-08-29,59027.46875,61184.08203125,58786.2265625,59388.1796875,32224990582,45.66754886788827,-135.12183190498035,-153.4831298821211,64373.74693514941,56251.71595547559,60312.7314453125,60790.15133801501,61487.91185304082
2024-08-30,59388.6015625,59896.88671875,57768.53125,59119.4765625,32292756405,44.98110625570222,-255.78697455588554,-173.94389881687397,64304.56520670483,56138.264090170174,60221.4146484375,60631.03945463263,61395.0320377255
2024-08-31,59117.48046875,59432.59375,58768.78515625,58969.8984375,12403470760,44.57939797579658,-359.3423985751797,-211.02359876853512,64299.190589405844,56168.68011371915,60233.9353515625,60472.83554823905,61299.928759285285
2024-09-01,58969.80078125,59062.0703125,57217.82421875,57325.48828125,24592449997,40.31663063372839,-567.5585136350346,-282.33058174183503,64387.01131699668,55877.956651753324,60132.483984375,60173.088189478185,61144.068348381945
2024-09-02,57326.96875,59403.0703125,57136.02734375,59112.48046875,27036454524,46.32338331929227,-581.6708108912135,-342.19862757171074,64329.459065955794,55785.8003090442,60057.6296875,60072.077930361214,61064.398235455206
